Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
T03F1.12; -0.952145342053,coq-2; -0.111250009734,T05A7.1; 3.1961188751
T03F6.3; -0.360028299282,cpg-8; -0.0350690737882,T05B9.1; 0.729469954999
T03G11.6; -0.681901042434,cpna-3; -0.0919958288175,T05E11.3; 0.758863088206
T04C9.1; -0.378670822434,cpsf-2; 0.173803646493,T05G5.5; 0.579491837849
T04D3.1; -0.857665629213,cpsf-3; 0.111585936558,T05G5.9; 1.13630350798
T04D3.5; -0.330917841518,crn-1; -0.19861013598,T05H10.1; 0.219203070497
T04F8.2; -0.301152220418,crn-5; -0.145871616051,T05H10.7; 1.65688117176
T04F8.6; -2.25292502971,csr-1; 0.137867672838,T05H4.11; 0.233556705862
T05A12.4; -1.03526270337,cts-1; 0.188061866169,T05H4.5; 0.401943112706
T05E12.10; -11.9326578074,cul-5; -0.149270542002,T06A10.3; 0.646912887909
T05E12.8; -9.32243354318,cup-5; 0.0783868976537,T06D4.1; 0.379273752932
T05E7.3; -0.276862400494,cux-7; -0.0112538734365,T06E6.1; 2.0612365076
T05E8.3; -1.34987511293,cya-1; -0.0477335044015,T07A9.8; 0.489391343353
T05F1.4; -0.344501029137,cyb-2.1; 0.010696847304,T07A9.9; 0.514397441652
T05H10.4; -0.618099697855,cyc-2.1; 0.042230621292,T07C12.14; 0.549902850282
T05H10.6; -0.296467285637,cyl-1; 0.0399245406474,T07E3.3; 2.08636626359
T05H4.6a; -0.672247219099,cyn-11; -0.0334867392123,T08G11.1; 1.29859168435
T06D10.2; -0.437789630282,cyn-12; -0.0992224564326,T08G11.4; 0.796806635961
T06D8.5; -0.271047526874,dad-1; -0.00042077504928,T09A5.15; 0.270872808568
T06D8.9; -0.721625317081,daf-15; 0.119780722505,T09A5.5; 0.36918981108
T07A9.10; -0.230816036783,daf-16; -0.187056355554,T09A5.7; 0.225419876328
T07A9.15; -0.248764043471,daf-18; -0.0940613940096,T09B4.2; 1.5230949544
T07C12.12; -0.565281061984,daf-1; -0.192556511715,T09B4.5; 0.270202724651
T07C4.3; -0.690591393536,dcr-1; -0.187688137488,T09B9.1; 0.841483726786
T07D3.9; -0.583184304427,dhfr-1; -0.183452246051,T09B9.4; 0.700703703311
T07F10.3; -0.53023291676,die-1; -0.0476587737735,T09F3.4; 3.37006025225
T07F12.2; -0.214164629537,dif-1; 0.102686314845,T10B5.3; 0.762156415302
T07F8.4; -1.41963713169,djr-1.1; 0.0111601605558,T10C6.6; 1.34228218568
T08A11.2; -1.23434741919,dlc-1; -0.118961381347,T10C6.8; 2.22927036721
T08A9.6; -10.7945140645,dli-1; -0.0311075911267,T11G6.5; 0.907138363345
T08B2.5; -1.66617027138,dnc-2; 0.133336516064,T12B3.3; 1.11338901692
T08B6.5; -9.5442675808,dnc-3; -0.130647147783,T12B3.4; 4.0503390606
T09A5.8; -0.314894794589,dnj-10; -0.0669211223158,T12C9.7; 0.483052064649
T09B4.1; -0.577163925139,dnj-12; -0.14831222917,T12D8.6; 1.06133222123
T09F3.2; -0.387974364507,dnj-14; -0.0330192810516,T12F5.2; 0.543439024996
T10B11.2; -0.420172091203,dnj-15; 0.0164968038617,T12G3.5; 0.315141495722
T10B11.6; -0.345719501272,dnj-17; 0.000206723558705,T12G3.7; 1.57625498498
T10B11.8; -0.622931496795,dnj-19; 0.120695441293,T13C2.6; 1.42657388831
T10E9.2; -0.470407507121,dnj-22; -0.0882033365744,T13C5.6; 1.09697638654
T10F2.2; -0.956693328197,dnj-23; 0.0713961675597,T13F2.2; 0.382419577317
T10F2.4; -0.351625693785,dnj-27; -0.0677737887791,T13F2.6; 0.528742480356
T10F2.5; -0.297245463308,dnj-7; 0.0490613160552,T13H5.5; 1.98241874105
T11F8.1; -0.930003688714,dnj-9; 0.039412600937,T14B4.1; 1.18270330875
T11G6.8; -0.240104539929,dpf-4; 0.185932472458,T14G10.7; 1.06306724128
T12A2.2; -0.386627260684,dpf-5; 0.169879616312,T16G1.9; 0.530593926255
T12A2.3; -6.91529791853,dre-1; -0.109573462008,T16H12.11; 0.48803357382
T12E12.1; -0.741554629622,dss-1; 0.195547741745,T18D3.1; 0.509261057146
T12E12.2; -1.72582816424,dylt-1; 0.0574866318537,T19A5.1; 0.852215942336
T12G3.2; -0.534483740215,dyrb-1; -0.0322662869095,T19H5.4; 0.376135212745
T12G3.6; -0.541153026345,eaf-1; 0.0268014740128,T20B12.3; 1.00710059654
T13H5.8; -0.398295189632,ech-6; 0.138635308856,T20D3.3; 0.340392173238
T14B4.2; -0.242201801588,ect-2; -0.110611847462,T20D3.5; 0.502770687009
T14B4.3; -0.456441917291,eef-1B.1; 0.00928026134023,T20D3.8; 0.36420966137
T14D7.1; -1.49306987504,eef-1B.2; 0.0695295056681,T20F10.2; 0.774601926436
T14F9.2; -1.40368420781,eef-1G; -0.177085341384,T20F5.6; 0.784666340829
T15H9.6; -7.13942156525,efk-1; -0.108218581698,T20F5.7; 0.733598650195
T16G12.6; -2.3013819617,efl-1; -0.18147432602,T20G5.10; 0.764722510419
T16G12.8; -0.453695083524,egl-45; -0.160734126241,T20G5.9; 1.79678411782
T16H12.3; -1.20993494598,eif-3.C; -0.154883394146,T21B10.3; 0.876182535285
T16H12.4; -0.464239111188,eif-3.K; -0.140804641346,T22B11.5; 0.502201921784
T19A6.1; -0.806722897778,ekl-5; 0.130023898406,T22C1.3; 0.221764121355
T19A6.3; -0.874664133097,elpc-3; 0.00333808897203,T22D1.5; 0.730886190302
T19B10.8; -0.845650006513,ercc-1; 0.0905422775363,T22F3.2; 0.327378678318
T19B4.3; -1.92073938827,eri-1; -0.0885026220761,T22F3.3; 3.62069859167
T20B12.1; -1.23058975154,eri-9; -0.155450090927,T22H9.1; 0.315522325545
T20D3.6; -1.23542639908,erl-1; -0.0775338452856,T23B12.6; 2.4673275026
T21C9.13; -1.61027636635,ero-1; -0.0701325201771,T23B5.3; 0.435956618834
T21C9.4; -0.546204811781,evl-14; 0.159596948433,T23F11.1; 0.209274371506
T22B2.1; -8.2231055748,exl-1; 0.197052173124,T23G11.4; 0.449827479558
T22C1.11; -0.879819242822,fan-1; 0.172813468457,T24B1.1; 0.21378317846
T22C1.1; -1.38407836177,fbxc-32; -0.0247384387072,T24C2.2; 0.954104016846
T22C1.6; -0.656889129495,fbxc-44; -0.00401222121885,T24D1.2; 0.242190216152
T22D1.3; -0.564570278842,fem-2; 0.113793902282,T24D1.3; 2.28789156278
T23B12.4; -0.216423234188,fkb-2; 0.135102791362,T24D1.5; 0.992377512688
T23B3.1; -0.4340806758,fkb-6; 0.0398285849704,T24H10.1; 6.71982355412
T23D8.7; -0.543432109095,flh-2; 0.128005609344,T24H10.4; 0.491429528244
T23G11.7; -0.268121494543,fli-1; -0.0748588604652,T24H7.3; 0.263029965127
T23G5.2; -0.604754897761,fntb-1; 0.078223387855,T24H7.4; 0.232250425831
T24B8.3; -1.45710310873,ftt-2; -0.0418817030805,T25D3.2; 0.41973072827
T24F1.2; -0.930623130674,fust-1; -0.186292288956,T25G3.4; 2.89375571077
T24G10.2; -0.766786296391,fut-3; 0.136256278135,T26A5.4; 0.270071852345
T24H7.2; -0.205983314134,fzr-1; -0.0162470256773,T26C11.4; 1.36507609155
T25B9.8; -1.34522851589,fzy-1; -0.144045860467,T26C12.1; 0.219714724593
T25E12.6; -1.42523526072,gad-1; -0.0831643812884,T26E3.4; 0.666936831407
T25G3.1; -0.73482998975,gap-2; 0.0594351016273,T27A3.6; 0.906317356344
T25G3.3; -0.85146925266,gei-11; -0.126698463881,T27A3.7; 0.447199245645
T26A5.2; -0.749651630118,gei-12; 0.0765518791768,T27F6.7; 0.338585154615
T26G10.1; -0.241188005309,gip-2; -0.178893915621,T27F7.1; 0.411550920056
T27A3.1; -0.678085642919,glh-2; 0.188651755701,T28A8.4; 0.286865212872
T27A3.2; -0.441583171812,glrx-10; 0.0176646498125,T28A8.6; 0.442686826701
T27F6.4; -0.603837410775,gly-4; -0.00359715406859,T28B11.1; 0.614251689475
T28B8.1; -0.59586856438,gna-2; -0.151519583467,T28C6.3; 1.66660899941
T28D6.6; -0.840073983832,gop-3; -0.0462803286432,W01A11.1; 0.807710972865
T28D9.4; -0.322231583191,gpd-1; -0.000442260298281,W01G7.4; 0.598125051214
T28F4.1; -2.21931109746,gpd-4; -0.0253354769287,W02A11.1; 0.517253873497
W01A8.5; -0.363884973022,gpdh-2; -0.0978163739226,W02B12.10; 0.429759526242
W01D2.5; -0.413842587132,grk-1; 0.163359662622,W02B12.15; 0.256125543845
W02D3.1; -0.710737366795,grp-1; 0.164764727929,W02B12.9; 0.927894552305
W02D7.6; -1.01569695091,gsp-1; -0.0479691236693,W02D9.2; 0.596288357501
W02F12.3; -0.759752711442,gsr-1; -0.016498827425,W02D9.4; 2.09265232633
W03F9.10; -0.594519521308,gst-1; 0.123401930088,W02F12.5; 0.50417927277
W04A4.5; -1.12941581099,gst-7; -0.0307190823819,W03F9.2; 0.228040087386
W04B5.5; -0.504572385725,haf-3; 0.188987750463,W03G9.2; 0.596420296789
W04D2.5; -0.434238888951,har-1; 0.0359900363665,W04A8.1; 0.477886048462
W04E12.2; -0.927427642401,hcp-1; -0.15009765265,W04C9.4; 1.1953019424
W05H9.2; -1.74849666695,hcp-6; 0.0970248734431,W05F2.3; 0.790195372271
W06D11.2; -4.38592629865,hda-1; -0.0619106685327,W05F2.6; 0.380043195786
W07E11.1; -0.84355936548,hdac-6; 0.00810171983864,W05H9.4; 5.22646181737
W08A12.1; -0.419240825221,hgrs-1; -0.0320620764651,W06B4.1; 0.366191795056
W09C3.4; -1.20693715288,him-10; 0.118130485012,W06D11.1; 0.671872575041
W09D6.t1; -0.326426245357,him-17; 0.086325733932,W07A8.2; 0.893054707432
WBGene00206423; -0.222695967968,him-3; 0.0697554705815,W07E6.2; 1.46330057479
WBGene00219313; -0.30832936242,hint-1; 0.184916288571,W08E12.1; 0.656501671437
Y102E9.2; -0.639225788973,his-62; -0.180336157707,W08F4.3; 1.99417541078
Y104H12D.2; -0.98986787817,his-67; -0.151780624616,W09C5.1; 0.387036619955
Y105C5A.1; -0.596074381668,his-68; -0.0992443645512,W09C5.7; 1.37851373525
Y105C5B.19; -1.06013166868,hke-4.2; 0.136623379178,W09C5.8; 0.581217554784
Y105E8A.19; -0.833261872992,hlh-2; 0.0991243741981,W09D10.1; 0.30874336024
Y105E8A.20; -1.35802786902,hmg-1.1; -0.0846911172404,W09D10.3; 3.2793493589
Y105E8A.21; -0.312583724033,hmg-1.2; -0.0102661080436,W09G3.1; 0.390903368891
Y105E8B.5; -0.488859361497,hrdl-1; -0.0698480331352,WBGene00003979; 1.34876251109
Y106G6A.1; -1.24398722294,hrpf-2; 0.0499840651842,WBGene00206389; 0.222457106992
Y106G6D.7; -0.368946653328,hsf-1; 0.19194985179,WBGene00219803; 0.626564876794
Y106G6H.14; -0.446136817462,hsp-1; 0.15719785021,Y105E8A.3; 0.253263953119
Y106G6H.15; -0.622018568203,htz-1; -0.128251696088,Y105E8A.8; 0.244096560295
Y106G6H.6; -0.23595644368,hum-2; 0.000994232869314,Y106G6A.2; 0.800528947126
Y108G3AL.2; -0.937097249688,hut-1; 0.152317283085,Y106G6H.16; 0.246430011503
Y110A2AL.1; -8.23043082979,icd-1; 0.168629357342,Y106G6H.5; 1.10689448445
Y110A2AR.3; -0.683243550838,icp-1; 0.130288149358,Y10G11A.1; 0.40188931627
Y110A7A.15; -1.02468537849,ife-1; 0.152418566331,Y10G11A.90; 1.53776225322
Y110A7A.9; -0.21315550924,iff-1; 0.0902873553376,Y110A7A.19; 0.793094596818
Y111B2A.3; -0.579760321887,ifg-1; 0.145596040427,Y110A7A.8; 0.308504601311
Y113G7B.24; -0.473541179611,iftb-1; 0.0709963664288,Y111B2A.10; 0.293509020143
Y116A8C.19; -9.08639008288,ile-1; -0.0374030002712,Y111B2A.2; 0.414918049618
Y116A8C.20; -9.89725582961,ima-1; -0.0372024743728,Y113G7B.16; 6.54577906805
Y116A8C.22; -2.84112588847,immt-1; -0.0875612874207,Y116A8C.27; 1.47417238538
Y119C1A.1; -2.63162943886,imp-2; -0.173140351501,Y119C1B.4; 1.62709169783
Y11D7A.10; -0.39016776972,inf-1; -0.132734321714,Y119D3B.12; 0.507437159462
Y17G7B.20; -0.951599734459,inx-14; -0.174064249817,Y11D7A.7; 1.53398161097
Y18D10A.1; -0.47499388729,inx-22; 0.139373082094,Y14H12B.1; 0.255858263384
Y18H1A.3; -0.268563272056,ire-1; -0.0482925431402,Y17G7B.10; 0.329647439047
Y18H1A.7; -0.997249289359,isp-1; 0.195430384189,Y17G7B.17; 0.668947898979
Y25C1A.6; -1.30312157453,kbp-1; 0.0622271441101,Y17G7B.18; 1.04259550793
Y32H12A.2; -1.0365623639,kbp-4; 0.0982899353636,Y17G7B.4; 0.926425552591
Y34B4A.2; -0.598322044394,klc-2; 0.169514374534,Y17G9B.5; 0.80583654807
Y34B4A.7; -1.25736890072,ksr-2; 0.0882176250208,Y17G9B.9; 0.271879947552
Y34D9A.3; -2.40269311461,lag-1; -0.12489526619,Y18D10A.9; 1.49324564274
Y34F4.5; -0.612378349975,lbp-4; -0.0954706394341,Y18H1A.2; 0.509840967464
Y37A1A.4; -0.392222243059,let-49; -0.089559847598,Y23H5A.2; 1.30748010267
Y37D8A.11; -0.659829167041,let-502; -0.159196250174,Y23H5A.3; 0.201577531877
Y37D8A.21; -0.839169021179,let-607; 0.0971512666029,Y23H5B.6; 0.744609718529
Y37D8A.4; -0.841441855646,let-70; -0.0845314902802,Y24D9A.8; 1.84426210858
Y37E11AM.2; -0.696826662983,let-721; -0.12732523272,Y25C1A.13; 1.1750713097
Y37E11B.5; -2.71278831028,let-99; -0.100255037922,Y25C1A.5; 0.361928751922
Y37E3.11; -0.391086986534,letm-1; 0.145675668745,Y32B12B.2; 0.704506636687
Y37E3.1; -1.20688938404,lgg-1; 0.0668439450604,Y32B12B.4; 1.34499277931
Y37E3.24; -10.9830427285,lin-13; -0.155104674151,Y32H12A.4; 0.258671453952
Y37E3.25; -10.11401773,lin-25; 0.133927644707,Y32H12A.7; 1.09902978913
Y38A10A.6; -0.867545899437,lin-45; -0.0170272012651,Y34D9A.1; 0.431235262152
Y39A1A.12; -0.848090074893,lin-59; -0.0528975382273,Y37D8A.25; 1.24603000952
Y39A1A.8; -1.19602093327,lpd-5; 0.0442839640383,Y37E3.10; 0.25231914375
Y39B6A.36; -0.551091246524,lpd-9; -0.197451468597,Y37E3.17; 1.17522399666
Y39B6A.3; -0.607687752776,lsd-1; -0.108181912424,Y37E3.8; 0.335168405643
Y39B6A.40; -0.411270910096,lst-1; 0.18975828472,Y38A10A.7; 0.833966763354
Y39E4A.3; -0.257656189355,lsy-13; 0.1369615705,Y38C1AA.1; 0.477455678919
Y39G10AR.20; -0.870561773469,lsy-27; -0.0959159180196,Y38E10A.24; 0.419560733957
Y41D4A.5; -0.518802308944,mat-2; 0.182314956812,Y38F2AR.3; 0.373876913774
Y41D4A.6; -1.01491805802,mbk-2; -0.151289586785,Y38F2AR.9; 0.738665637043
Y41D4B.14; -3.07964710828,mboa-6; 0.199328710855,Y39A1A.14; 0.246608082506
Y42H9AR.1; -1.54789279617,mboa-7; 0.121532720949,Y39A1A.21; 1.73591635702
Y42H9AR.4; -0.489425560005,mca-3; 0.130910166406,Y39A1A.24; 2.26520080407
Y42H9B.3; -0.772266743668,mcm-2; -0.160430362547,Y39A1A.7; 1.35932137406
Y43D4A.6; -9.65388762888,mdt-15; -0.136662752561,Y39A3CL.1; 1.89856221191
Y43F8B.2; -1.5225194671,mdt-28; -0.0117762744353,Y39B6A.16; 2.21499841855
Y43F8C.7; -0.942384523953,mdt-8; -0.0628048863685,Y39B6A.37; 0.570516311522
Y44A6C.2; -10.2180437114,mec-15; 0.011443804148,Y39B6A.39; 0.818791163734
Y44E3A.6; -1.76543826969,mecr-1; -0.123623544987,Y39B6A.42; 0.635450903774
Y45G12B.2; -0.972893460361,mei-1; 0.0193225723472,Y39E4B.2; 0.354074996665
Y46G5A.28; -10.1321402043,mel-32; -0.00660762958654,Y39E4B.5; 3.13192876326
Y46G5A.8; -1.2422957775,mel-47; 0.199567012368,Y39F10B.1; 0.407193164615
Y46H3C.5; -4.4791770956,memb-2; 0.145118056262,Y39G10AR.7; 1.31566460708
Y47D3A.29; -0.519613731123,met-1; 0.144972702364,Y39G10AR.8; 0.291191794548
Y47G6A.14; -0.342265187468,mex-1; 0.0291796712111,Y39G10AR.9; 0.333377973256
Y47G6A.25; -0.230626920605,mex-3; 0.0399224969156,Y40B1B.7; 0.468161903636
Y47G6A.31; -0.283609862926,mex-5; -0.0221210444058,Y40D12A.1; 0.320627877472
Y47H9C.7; -0.79587906643,mex-6; 0.108779147165,Y41D4B.11; 0.407551648896
Y47H9C.8; -0.343345333474,mfap-1; 0.105685965488,Y41E3.1; 0.408145031437
Y48B6A.13; -3.53242044725,mig-22; -0.0711486948294,Y43F4B.5; 0.672643547411
Y48G10A.2; -2.0194182956,mig-32; 0.0382673607566,Y43F4B.7; 0.797592745228
Y48G10A.4; -2.15124949972,misc-1; -0.102966555478,Y43F8C.8; 0.204802935872
Y48G1A.4; -0.85393981406,mlc-4; 0.155866287942,Y44E3A.3; 0.2626571365
Y48G1C.8; -0.323900121414,mms-19; 0.178284889504,Y44F5A.1; 0.886974609581
Y48G8AL.1; -1.12547073724,moag-4; -0.00729606620232,Y45F10D.4; 1.00282485239
Y49A3A.3; -0.398751549331,mog-1; 0.00743020648905,Y45G5AL.1; 0.584328916632
Y49G5B.1; -0.272022458197,mog-3; 0.153477873763,Y45G5AM.9; 0.410931558943
Y4C6A.3; -0.273497833338,mom-4; -0.113948445613,Y46G5A.18; 0.78900080502
Y4C6B.1; -0.232396431186,moma-1; 0.191576480003,Y46G5A.35; 1.43309550425
Y4C6B.5; -4.30688200277,morc-1; -0.0793939718601,Y47D3A.14; 1.04675384004
Y50C1A.1; -1.02575463119,mrg-1; -0.105169169674,Y47D3A.21; 1.3771042366
Y50D7A.10; -0.845854350785,mtk-1; 0.0864486774273,Y47D3A.28; 0.393058969671
Y50E8A.11; -10.013967196,mut-16; -0.154991040541,Y47D7A.14; 0.945146300695
Y51H1A.2; -0.894027678226,mut-7; -0.10763615325,Y47D9A.1; 0.463079461201
Y52B11A.9; -0.308221543389,mvb-12; -0.0873578349534,Y47G6A.22; 1.73241763223
Y52E8A.2; -0.744768954511,mys-1; -0.198951619549,Y47G6A.7; 1.35172582113
Y53C10A.6; -0.367845626177,ncl-1; 0.0918716563379,Y47G6A.9; 0.419058770633
Y53C12A.3; -0.54309950213,ndc-80; -0.166859822446,Y48A5A.1; 0.335015674869
Y53G8AL.2; -0.209050536593,nduf-6; -0.137248276916,Y48A6B.3; 0.443772471619
Y54E10A.11; -1.14516881578,nex-1; 0.102263904861,Y48B6A.1; 1.25022065695
Y54E10A.3; -0.6043504822,nfya-1; 0.075988791042,Y48C3A.10; 0.593668659236
Y54E10BR.2; -2.75469345313,nfya-2; 0.145864204121,Y48E1B.3; 1.22882102562
Y54E10BR.5; -0.282287994377,nfyb-1; -0.0400583570801,Y48G10A.1; 0.612568250744
Y54F10AM.5; -0.220099037176,nfyc-1; -0.179939164553,Y48G1A.2; 0.420539150433
Y54F10AR.2; -0.59082550069,nhr-154; -0.110727185891,Y48G1C.1; 1.53100177542
Y54G2A.17; -0.760796936363,nhr-78; -0.0974287378371,Y48G1C.9; 0.628036930973
Y54G2A.26; -0.694764263503,nipi-3; 0.0519612076615,Y48G8AL.10; 0.663956269651
Y54H5A.2; -0.233544014913,nos-2; 0.109421749874,Y49E10.4; 0.226004836015
Y55F3AM.13; -0.501421367934,npl-4.1; 0.162179595583,Y49F6B.2; 2.93425042771
Y55F3AM.3; -0.828869722482,npp-12; 0.106300725713,Y49F6B.9; 0.365425596021
Y55F3AM.6; -1.34543753876,npp-16; -0.125720283696,Y49F6C.8; 0.443258141804
Y55F3AM.9; -0.30786151811,npp-17; -0.102551723899,Y50D4A.1; 1.34843781702
Y55F3AR.1; -0.309258607122,npp-4; -0.176432755824,Y50D4C.6; 1.41173459813
Y55F3BR.1; -0.267560631983,npp-5; 0.0828984068695,Y51F10.2; 0.280194516522
Y56A3A.22; -0.326115477149,nra-1; -0.10998772365,Y51H1A.3; 0.712459262268
Y57A10A.13; -0.558134581309,nrd-1; 0.0882895574487,Y51H7C.3; 1.05333597771
Y57A10A.29; -1.29118785667,nsf-1; -0.0636223423854,Y51H7C.7; 0.256085301749
Y57E12AL.1; -0.450252097632,num-1; -0.160163599924,Y52B11A.3; 0.337297381267
Y57G11C.33; -0.266318457854,nuo-2; -0.00581619206024,Y53C12A.10; 1.54065947355
Y57G11C.43; -0.23133131322,nuo-4; 0.0211167880808,Y53C12B.1; 0.449474430713
Y59A8B.10; -0.680146012391,nuo-6; 0.0688144897458,Y53C12B.2; 0.211676662636
Y59E9AL.36; -0.890241145894,nxt-1; 0.192148659654,Y53F4B.3; 0.39413289866
Y5F2A.4; -1.12763341848,orc-2; -0.0191799307833,Y53G8AR.2; 1.14780673843
Y5H2B.3; -9.74672426652,ostb-1; -0.0326858374669,Y53G8AR.8; 6.52203798307
Y60A9.2; -10.1608715596,pabp-2; 0.199717389597,Y54E10A.10; 1.1046226544
Y61A9LA.1; -0.717786641188,pak-2; -0.0981024977881,Y54E10A.7; 1.16653909049
Y62E10A.10; -0.246174324315,pal-1; -0.018645931391,Y54E10BR.3; 0.294918718514
Y62E10A.13; -0.788603335153,pap-1; 0.134997904636,Y54E2A.8; 0.256179881263
Y62E10A.17; -0.898739955258,paqr-1; 0.196592092019,Y54E5A.5; 1.68955557411
Y63D3A.8; -0.720409405468,par-1; -0.0771523174567,Y54F10AL.1; 0.802530139182
Y66A7A.2; -0.516144334534,par-3; 0.141263039945,Y54F10AM.11; 0.674141207353
Y66D12A.10; -0.985155403719,pas-2; 0.0544157843193,Y54G11A.3; 0.693447379712
Y66D12A.15; -1.50699575648,pas-5; -0.0476732874458,Y54G2A.12; 1.40116476669
Y67D2.3; -0.813604720847,pas-6; 0.148107792809,Y54G2A.18; 0.81997458177
Y67D2.4; -0.739436877335,pash-1; -0.11919498957,Y54G2A.23; 0.646773492592
Y67D2.5; -0.953540281065,pat-12; -0.107957647621,Y54G2A.2; 1.71851709164
Y67D8C.3; -0.723372646061,pat-3; 0.139555244783,Y55B1AL.2; 0.747601013806
Y67H2A.10; -0.883196726223,patr-1; -0.111439748632,Y55F3C.9; 7.79544482215
Y67H2A.2; -0.368924613848,pbrm-1; -0.178118728687,Y56A3A.11; 0.568272379079
Y67H2A.4; -0.228237339225,pbs-2; -0.0977425896438,Y57A10A.16; 0.605799142934
Y69A2AR.16; -0.478380738754,pbs-3; 0.0903491394072,Y57A10A.25; 1.09352753325
Y70G10A.1; -6.99412382409,pbs-4; -0.126198562985,Y57A10A.27; 0.5815550137
Y71F9AL.9; -0.230000099255,pcf-11; 0.160316888266,Y57A10A.8; 0.437298450329
Y71G12B.1; -0.494952080641,pcm-1; -0.0189959286615,Y59A8A.2; 1.4295801665
Y71G12B.23; -0.740282656283,pde-2; 0.0872180958299,Y59A8A.3; 0.247153526739
Y71G12B.8; -1.30303650708,pdhk-2; -0.0583967109872,Y59A8B.6; 0.692763938828
Y71H10A.1; -0.214667737717,pdi-1; -0.0304243004992,Y60A3A.19; 0.299864245914
Y71H2AM.1; -0.425626626418,pdi-3; 0.000235804349414,Y60A3A.7; 1.64066062769
Y71H2AM.20; -1.05754016483,pdk-1; 0.175640337332,Y61A9LA.3; 0.605228996507
Y71H2AM.24; -0.805991943269,pfd-5; 0.13172177628,Y62E10A.14; 1.12207670785
Y71H2AM.5; -0.482197803031,pfs-2; -0.194787141604,Y62E10A.2; 0.444536493667
Y71H2AM.6; -1.23462100995,pgk-1; 0.046519606836,Y62E10A.6; 2.46011530347
Y71H2AM.9; -0.79828509464,phb-1; -0.0386682071071,Y62F5A.12; 0.883572455439
Y71H2B.2; -0.231154608891,pir-1; -0.0256924071503,Y63D3A.4; 0.718322454088
Y73B6BL.30; -0.437331580021,plk-1; -0.00649290183964,Y65B4BR.5; 0.205612465323
Y73C8B.2; -2.25556472127,pmp-3; 0.0933913538146,Y65B4BR.8; 0.354094023457
Y73F8A.24; -3.54800380624,pod-1; -0.0450169027771,Y66D12A.21; 0.601573885204
Y75B12A.2; -10.4021888005,ppfr-2; 0.0839756062096,Y66D12A.8; 0.255654418426
Y75B8A.14; -0.6974532803,ppgn-1; -0.109613759452,Y66D12A.9; 0.206265577894
Y76A2B.4; -3.72486614946,pqn-21; 0.0686369642274,Y66H1A.4; 0.200128997315
Y77E11A.1; -0.242004694232,pqn-27; 0.0251510431139,Y67D2.7; 0.827301286986
Y77E11A.7; -0.314711461971,pqn-45; -0.0735215649334,Y67D8A.2; 1.7838950775
Y79H2A.3; -1.99298469996,pqn-53; -0.136982608596,Y67H2A.5; 0.241747527659
Y82E9BR.16; -0.263951106596,pqn-83; 0.00509583334924,Y69A2AR.18; 0.254144228483
Y87G2A.18; -0.205795491697,prdx-2; 0.137156291244,Y69A2AR.1; 0.206752775085
Y92H12A.4; -0.598463027549,prg-1; 0.0313673619878,Y69A2AR.21; 0.351816869698
Y92H12BR.2; -0.81472135069,pri-1; 0.0320119175799,Y69A2AR.28; 0.219480454525
Y97E10AL.3; -0.641356105677,prmt-1; 0.122485587341,Y69A2AR.3; 0.583774879105
ZC13.1; -0.392111890995,prom-1; 0.0534996058681,Y69A2AR.7; 1.72966626761
ZC308.4; -0.497358027082,prp-21; 0.127973664967,Y69H2.7; 1.65422754699
ZC376.6; -0.960944334906,prpf-4; -0.138600950656,Y6D1A.1; 0.403260455517
ZC449.3; -0.392592636225,psd-1; -0.105287052053,Y71F9AL.10; 0.637018331723
ZC477.5; -0.44188431536,ptr-2; 0.0780768089235,Y71F9AL.17; 1.63222598691
ZC513.5; -2.31687619552,puf-12; -0.0110171437804,Y71G12A.2; 1.25431458623
ZC53.1; -0.887216766802,puf-6; 0.0253088482495,Y71G12B.10; 0.618740770121
ZK1010.10; -1.82099561652,pup-2; 0.148359891052,Y71H2AM.4; 0.557061367681
ZK1053.4; -1.73893073409,pus-1; 0.0913557409674,Y71H2AM.7; 1.06731956262
ZK1098.2; -1.19052324665,qns-1; 0.104553670612,Y71H2AR.1; 0.976580357301
ZK1098.3; -1.10598061169,rab-10; 0.112320451561,Y73B3A.1; 0.784441857715
ZK1098.4; -2.88217098657,rab-11.1; 0.185388029938,Y73B6BL.23; 0.499359739008
ZK1127.12; -7.8519427046,rab-21; -0.135174045158,Y73B6BL.27; 0.611911618953
ZK1127.3; -0.553457624328,rab-35; -0.0149140874278,Y73B6BL.4; 1.47475565961
ZK1127.6; -0.333126154758,rabn-5; 0.0367954386732,Y73E7A.1; 0.887602685728
ZK1128.1; -1.00537866471,rad-23; -0.170317853934,Y73E7A.2; 1.57525385977
ZK1248.13; -1.17225587023,ran-4; -0.0858230203183,Y73E7A.6; 0.874872775823
ZK1248.19; -0.637391823371,rars-2; 0.11503564482,Y73F8A.25; 0.502732802261
ZK1320.7; -1.79479356664,rba-1; -0.109042686749,Y73F8A.27; 0.907960212281
ZK154.5; -0.882589067708,rde-2; -0.0773306786923,Y74C10AL.2; 0.911739867328
ZK177.1; -1.76344481619,retr-1; -0.0707949488107,Y76A2B.5; 0.971524757833
ZK177.4; -0.47983400205,rfc-1; 0.0101951815068,Y82E9BR.14; 5.57122127488
ZK180.3; -1.31235193786,rfc-2; 0.199184139588,Y82E9BR.3; 0.302302158997
