Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
T25D3.2; -0.370074526259,W04D2.5; -0.005204698166,T12D8.6; 0.348167200804
T25G3.1; -0.45357888616,W04D2.6; 0.07736948179,T12F5.2; 0.242998299967
T26A5.4; -0.842198465822,W04E12.2; 0.0187434352881,T12G3.2; 0.64813957837
T26A5.6; -0.361394028224,W05F2.6; 0.131126954921,T12G3.5; 1.00155972509
T26A8.1; -0.37620816221,W05H9.2; -0.181561779744,T12G3.6; 0.248977900691
T26A8.4; -0.547995823077,W06B4.1; -0.0571717021986,T12G3.7; 0.66324572954
T26C5.3; -0.701763361924,W06D11.1; -0.148441847617,T13F2.2; 0.782010389159
T27A3.1; -0.317968613808,W07E11.1; -0.151334071968,T13H5.5; 0.314809901742
T27F6.6; -0.864794870063,W08E12.7; 0.11346822932,T14B4.1; 1.65513389676
T27F6.7; -1.11230945786,WBGene00003979; 0.153208736952,T14B4.5; 1.93454865253
T28A11.22; -3.04430704001,WBGene00219803; 0.0566737238637,T14G10.5; 1.00476345085
T28B11.1; -0.541826396767,WBGene00235102; -0.15625122628,T14G8.3; 0.323438849613
T28D9.4; -0.576499221293,Y104H12D.2; -0.0431504871768,T15B7.2; 0.369161891285
W01A11.1; -0.407157554013,Y105E8B.5; 0.121155342518,T16H12.3; 1.01900847299
W01D2.5; -0.30693778531,Y106G6A.2; 0.124228799706,T19A5.1; 0.225460594687
W02B12.9; -1.2773579415,Y106G6H.8; 0.148697351639,T20B12.7; 0.241980717492
W02D3.4; -0.505221093532,Y108G3AL.2; 0.0384294846067,T20D3.6; 0.755534341238
W02D7.5; -0.634974529246,Y10G11A.1; 0.0393193815895,T20F7.1; 0.230570508416
W02D7.6; -0.423845322173,Y110A7A.15; 0.023284965828,T20G5.14; 0.353286065144
W02D9.4; -3.37785655044,Y110A7A.4; 0.0885477939646,T20G5.9; 1.13206693835
W02F12.3; -0.346506452224,Y110A7A.6; 0.17884837381,T22B11.5; 0.216278389211
W03A5.4; -0.961998005763,Y110A7A.8; 0.026890808795,T22D1.5; 0.38782949226
W03F9.1; -0.921057785762,Y111B2A.3; 0.135472402991,T22F3.3; 1.50095407702
W04A4.5; -0.808782926355,Y113G7B.24; 0.0968922412443,T23B12.2; 0.340656457093
W04G3.5; -0.277777275778,Y116A8C.26; 0.189964579633,T23B12.6; 0.808933701372
W08E3.2; -0.53788749618,Y116A8C.27; 0.087080766074,T23F11.1; 0.364216176916
W09C5.7; -0.366691300881,Y119C1A.1; 0.0539562964389,T23F2.5; 0.238396697223
W09D6.t1; -0.462115716384,Y119C1B.5; 0.00181052534868,T23G5.7; 0.5302765496
W09G3.6; -0.209478774627,Y119D3B.11; 0.196035579266,T23G7.3; 0.21484444064
Y102A11A.8; -0.540313625067,Y14H12B.1; -0.16706750451,T24B8.2; 0.201735991809
Y102E9.2; -0.378704907329,Y17G7B.4; 0.0344233628749,T24C2.2; 0.850153932036
Y105C5A.1268; -2.62198104226,Y17G9B.9; -0.0416309127022,T24D1.3; 0.493537718014
Y105E8A.19; -0.311708053313,Y18H1A.7; -0.117303396636,T24D1.5; 0.457558605909
Y105E8A.20; -0.617116544408,Y23H5A.3; -0.0846752802645,T24H10.1; 2.28691115836
Y105E8A.2; -0.332764949382,Y32H12A.4; -0.168252214151,T24H7.3; 0.533506683262
Y105E8A.3; -0.519947271307,Y34B4A.2; 0.0892922793941,T24H7.4; 0.586788172308
Y105E8A.8; -0.266878698013,Y34B4A.7; 0.18947182146,T25G3.4; 2.49854163456
Y106G6A.1; -0.980946283794,Y37D8A.18; 0.158976260318,T26A5.8; 0.344323796229
Y106G6A.5; -0.545552879682,Y37D8A.21; -0.0648210610622,T26C11.4; 0.765790472143
Y106G6D.7; -2.21214763493,Y37D8A.4; 0.0164256728632,T26C12.1; 0.544685627718
Y106G6H.14; -0.384463403163,Y37E11AL.3; -0.152550974771,T26G10.1; 0.976975901802
Y106G6H.15; -0.257828689736,Y37E11AM.2; 0.0675992738875,T27A3.2; 0.218019430808
Y106G6H.16; -0.37699091004,Y38C1AA.1; -0.0510534819909,T27A3.6; 0.556441738018
Y106G6H.6; -0.382882733012,Y39A1A.12; 0.170470498631,T27A3.7; 0.355355579015
Y110A2AR.3; -0.461575895822,Y39A3CL.4; -0.0152119010932,T28A8.3; 0.250416067815
Y111B2A.10; -0.253658209008,Y39B6A.39; 0.0310517968855,T28A8.5; 0.785523172818
Y119C1B.10; -0.456085694608,Y39B6A.3; -0.133559749433,T28D9.1; 0.45259721806
Y119D3B.12; -0.541181077397,Y39E4B.2; 0.00907603148785,T28F4.1; 0.558051107555
Y14H12B.2; -0.348360853818,Y39G10AR.9; -0.110057362226,VF13D12L.1; 0.867118548559
Y17D7C.3; -2.60791940844,Y41D4B.11; -0.0685155359393,VF13D12L.3; 0.79949799609
Y17G7B.10; -0.50259115212,Y41E3.8; 0.166020466975,W01A11.2; 0.593351391588
Y17G7B.18; -0.295024592235,Y42H9B.3; 0.0608781415506,W01C8.5; 3.1581856339
Y18D10A.1; -0.660966411516,Y43F4B.10; 0.00277155822325,W01D2.1; 1.31431630452
Y24F12A.1; -0.331478023686,Y43F4B.7; -0.123712783402,W02B12.15; 1.02386482379
Y25C1A.13; -0.583663970084,Y45G5AL.1; -0.0488643937741,W02D3.1; 0.215311768422
Y32H12A.2; -0.233390831544,Y45G5AM.2; 0.158048789898,W02D9.2; 0.71876583414
Y34B4A.8; -0.350075558021,Y47D3A.29; -0.194824597315,W02D9.3; 0.27478173525
Y34D9A.1; -0.255353405767,Y47D7A.14; 0.0286461892713,W02F12.4; 0.256025248363
Y37D8A.11; -1.12745853745,Y47G6A.4; 0.198574808519,W03C9.5; 0.512090824624
Y37D8A.2; -0.297018364674,Y48A5A.1; -0.189576595775,W03F8.3; 3.16785218817
Y37E11AM.3; -0.224974852092,Y48C3A.18; -0.0367232838418,W03F8.4; 0.394920082416
Y37E11B.3; -0.430248716516,Y48E1C.2; 0.0524933822413,W03F9.10; 0.262679434679
Y37E3.11; -0.316314402884,Y48G1C.8; 0.0282645573943,W03F9.2; 0.881549263159
Y37H2A.1; -0.765587903719,Y48G8AL.13; -0.0813384413313,W03G9.2; 0.286821713235
Y38A10A.6; -0.461077621948,Y49E10.4; -0.0574207027052,W03G9.8; 0.393366932777
Y38A10A.7; -0.260756556035,Y4C6A.3; -0.160321852295,W04A8.1; 0.206715338875
Y38F2AR.3; -0.231528655468,Y50D4C.6; 0.0313336399406,W04C9.2; 0.804433126769
Y39A1A.13; -0.479681591932,Y51H1A.3; 0.187130386888,W04C9.4; 0.996996614907
Y39A1A.1; -0.378650078404,Y52B11A.2; -0.186704868154,W05F2.3; 0.647921484796
Y39B6A.40; -0.212406518147,Y52B11A.9; 0.132732040417,W05H9.4; 1.25237349993
Y39F10B.1; -0.25998777325,Y52E8A.2; 0.180869720009,W06D11.2; 0.538382125701
Y39G10AR.7; -0.636403122909,Y53G8AL.2; -0.00958974287792,W06D11.3; 0.249597839664
Y39G8B.1; -0.222346851354,Y54E10A.3; 0.0935484576513,W07A8.2; 0.476741131307
Y40B1B.8; -0.382207698342,Y54E10BR.2; -0.0885248965402,W07E6.2; 1.21794907782
Y40D12A.1; -0.476412775957,Y54E10BR.5; 0.0162540340347,W07G4.3; 0.46640740312
Y41C4A.9; -0.446581751142,Y54E5A.5; 0.125318513566,W08A12.1; 0.383531877267
Y41E3.1; -0.695841061399,Y54G2A.18; -0.0564945442384,W08E12.1; 2.42520077802
Y42H9AR.1; -0.407145073688,Y54G9A.5; 0.0093911840774,W08F4.3; 0.423594730233
Y42H9AR.4; -0.59741294392,Y55D9A.2; -0.109958037498,W09C3.4; 1.26278258627
Y43E12A.3; -0.478948437102,Y55F3AM.5; -0.16822046928,W09C5.1; 0.781989502293
Y43F4B.9; -0.244086223386,Y55F3AM.9; -0.0333043024252,W09C5.8; 0.479842596645
Y43H11AL.1; -0.30312315642,Y57A10A.13; 0.0233232893667,W09D10.1; 0.35184072077
Y44E3A.6; -0.292100228324,Y57A10A.8; -0.0861088621442,W09D10.3; 0.478835561544
Y45G12B.2; -0.61499452866,Y57E12AL.1; -0.125192357184,W09G3.1; 1.39692862055
Y45G5AM.9; -0.262007748992,Y57E12AL.6; -0.0250593073967,WBGene00219313; 0.851148357286
Y46G5A.35; -1.09888471896,Y57E12AM.1; -0.0908660978144,WBGene00219451; 0.353633840178
Y47D3A.14; -0.29066539814,Y57G11C.15; 0.11394239912,Y105C5A.1; 0.740584851537
Y47D3A.28; -0.226286752977,Y57G11C.3; 0.0246191059774,Y105C5B.19; 0.559921484119
Y47G6A.22; -0.755830529242,Y57G11C.51; 0.101485813039,Y105E8A.10; 0.397459497977
Y47G6A.31; -0.578578267822,Y57G11C.9; -0.112058240226,Y105E8A.21; 0.418380809552
Y47H9C.7; -0.219231916771,Y57G7A.10; -0.110437903301,Y106G6H.5; 0.486181629112
Y47H9C.8; -0.287576831576,Y59A8B.6; 0.0351814500454,Y110A2AR.1; 0.352648936314
Y48B6A.13; -0.414889929508,Y60A3A.7; 0.101356888842,Y110A7A.19; 0.435889979803
Y48G10A.3; -0.505805479427,Y62E10A.17; -0.0464032497361,Y110A7A.9; 0.214935079757
Y48G10A.4; -0.38049502901,Y62E10A.2; -0.0366857721999,Y111B2A.2; 0.896252544327
Y4C6B.5; -1.57568111064,Y65B4BL.3; -0.188211094558,Y113G7B.16; 2.97627788446
Y50C1A.1; -0.323411817153,Y66D12A.10; -0.0298688997467,Y119C1B.4; 0.811205387467
Y51F10.10; -0.307470834344,Y66D12A.9; 0.184534829596,Y11D7A.7; 0.340796727803
Y51F10.4; -0.261427070466,Y67D2.2; 0.0775981251447,Y17G7B.12; 1.62020473206
Y51H1A.2; -0.791246366959,Y67D8A.2; -0.052401412118,Y17G7B.17; 0.428704584355
Y52B11A.3; -0.49585613078,Y67H2A.2; 0.0970846770773,Y17G7B.20; 0.637155647517
Y52B11A.8; -0.33856650052,Y67H2A.4; 0.00908800314348,Y17G9B.5; 0.514695363834
Y53C12A.3; -0.342290396234,Y67H2A.5; -0.178327490206,Y17G9B.8; 0.390895585066
Y53G8AR.5; -0.452876152125,Y69A2AR.16; 0.0739547104783,Y18D10A.11; 0.215136356069
Y53G8B.2; -0.534151012517,Y69A2AR.1; -0.00838913714516,Y18D10A.16; 0.447294007793
Y53H1A.2; -0.572544268524,Y69A2AR.6; -0.138211376112,Y18H1A.2; 0.355209345993
Y54E10A.11; -0.985602335305,Y69H2.7; -0.192432744649,Y18H1A.4; 0.747821179166
Y54E10A.6; -0.932112048065,Y6D1A.1; -0.1141396453,Y22D7AL.10; 0.551410980083
Y54E10A.7; -0.236918645559,Y71F9AL.10; 0.00852899571523,Y23H5A.2; 1.11115784689
Y54E10BR.1; -1.6676903203,Y71F9AL.1; -0.147949695683,Y23H5B.6; 0.358211759758
Y54E10BR.3; -0.362164900048,Y71G12A.2; 0.0491643137253,Y24D9A.8; 0.964538819243
Y54E5A.7; -0.342243673572,Y71G12B.10; 0.0789900503612,Y25C1A.5; 1.09527653922
Y54F10AM.11; -2.21985524088,Y71G12B.8; -0.168520242251,Y25C1A.7; 0.229362678473
Y54F10AR.2; -1.15901589645,Y71H2AM.20; 0.0114754453517,Y25C1A.8; 1.30012044922
Y54G11A.11; -0.267998160096,Y71H2AM.4; -0.044275274345,Y32B12B.2; 0.352479656179
Y54G2A.12; -0.913711665362,Y73B6BL.23; -0.142866326541,Y32B12B.4; 0.455236003516
Y54G2A.17; -0.525099651021,Y73B6BL.29; 0.116004696406,Y32H12A.7; 0.304149321218
Y54G2A.26; -0.925534203119,Y73B6BL.4; 0.197238960087,Y37A1A.4; 0.278882921757
Y54H5A.2; -0.429273440148,Y73E7A.2; -0.0846954715903,Y37B11A.2; 0.39898517634
Y55F3AR.1; -0.433878257565,Y74C9A.4; 0.190752338376,Y37E11B.6; 0.695690701276
Y55F3BR.1; -0.278758098289,Y75B8A.16; -0.0340199358119,Y37E3.10; 1.20500503604
Y56A3A.11; -0.301579050606,Y76A2B.4; 0.124341599812,Y37E3.17; 0.327169466231
Y56A3A.19; -0.607423137942,Y77E11A.7; -0.0300947354368,Y37E3.1; 0.583449407464
Y57A10A.16; -0.838839393807,Y87G2A.18; -0.0541885540461,Y37E3.8; 1.4523768152
Y57G11C.33; -0.487080460185,Y87G2A.7; -0.190574208861,Y37H9A.1; 1.96132170355
Y59A8B.10; -0.802764614782,Y92H12BR.2; 0.163999556079,Y38C1AA.14; 0.639157185249
Y59A8B.12; -1.97748477569,Y94H6A.3; 0.0375825847811,Y38F2AR.9; 1.26092178487
Y5F2A.4; -0.779929830352,Y97E10AL.2; 0.106680899271,Y39A1A.14; 0.708175147062
Y60A3A.19; -0.261970005435,Y97E10AL.3; 0.0573294286637,Y39A1A.24; 1.78209739811
Y60A3A.9; -0.219319900063,Y97E10AR.7; 0.0899318195085,Y39A1A.7; 0.289193181116
Y61A9LA.1; -0.517332001943,ZC13.1; -0.0805300772193,Y39A1A.8; 0.366445780126
Y62E10A.13; -0.872676004457,ZC155.4; -0.189481705426,Y39A3CL.1; 0.378818274033
Y62F5A.12; -0.462479383124,ZC168.3; 0.0918995972821,Y39B6A.10; 0.572069986269
Y63D3A.8; -0.564694797356,ZC262.2; -0.0217068192702,Y39B6A.13; 0.416518920949
Y65B4A.1; -0.405345510766,ZC308.4; -0.0176005715425,Y39B6A.36; 0.370903377215
Y65B4BL.4; -0.502249368478,ZC373.1; 0.192722882308,Y39B6A.37; 0.84811044175
Y67D2.7; -0.557402549703,ZC376.7; 0.198416409742,Y39B6A.42; 0.991969443203
Y67D8A.3; -0.840114590777,ZC434.4; 0.134692877301,Y39B6A.43; 0.605020055893
Y69A2AR.7; -0.45446562238,ZK1010.10; -0.0464094151743,Y39E4A.3; 0.3915957354
Y71G12B.23; -0.325878808354,ZK1010.2; -0.181162400795,Y39E4B.5; 1.39615568723
Y71H10A.1; -0.254767768994,ZK1067.3; -0.181014143391,Y39G10AR.20; 1.02062850149
Y71H2AM.11; -0.206808721643,ZK1098.11; -0.00640758827831,Y39G10AR.21; 0.494652491827
Y71H2AM.1; -0.404460931706,ZK1127.6; -0.196181934833,Y39G10AR.8; 0.597087501681
Y71H2AM.6; -0.986479698281,ZK1128.1; -0.0829101802382,Y40B1A.1; 0.220250751436
Y73B3A.1; -0.244128839756,ZK1128.4; 0.0512216192278,Y40B1B.7; 0.582308690388
Y73B6BL.27; -0.608375723284,ZK1236.7; 0.0110074868621,Y41D4A.4; 0.303687981548
Y73B6BL.30; -0.430867782708,ZK1248.13; 0.0840331300149,Y41D4A.5; 0.694632661095
Y73F8A.13; -0.359777903924,ZK177.1; -0.0784203903936,Y41D4A.6; 0.363117347363
Y73F8A.24; -0.311278521456,ZK177.4; 0.177645767252,Y41E3.7; 0.376096607209
Y73F8A.25; -0.21032883435,ZK177.8; -0.102685023313,Y43F4B.5; 0.288350524751
Y74C10AL.2; -0.536460114266,ZK20.4; 0.140080904292,Y43F8B.2; 1.60943783043
Y74C9A.3; -1.71866192952,ZK328.4; 0.0773939308602,Y43F8C.7; 0.549810862878
Y75B8A.25; -0.769037088942,ZK353.9; 0.0111434427363,Y43F8C.8; 0.780511805587
Y76A2B.5; -0.410038514712,ZK370.4; 0.0413747898611,Y44A6C.1; 0.246747162517
Y77E11A.1; -0.564673451301,ZK370.8; -0.165445971178,Y44E3A.3; 1.01509423507
Y82E9BR.16; -0.446072041003,ZK484.1; -0.0391000202175,Y44F5A.1; 0.590888556751
Y82E9BR.18; -0.259074620782,ZK484.3; 0.0520473595433,Y45F10D.4; 0.581288310246
Y87G2A.11; -0.253002916182,ZK546.2; -0.0172649216339,Y45F10D.7; 0.658050998067
Y95B8A.8; -3.11371424328,ZK546.5; 0.0727698587433,Y45G5AM.7; 0.352103225904
Y97E10AR.6; -0.312253608542,ZK616.4; 0.0922294413682,Y46E12BL.2; 0.576555175721
ZC262.3; -0.386449266994,ZK616.5; -0.0541864494429,Y46G5A.18; 0.53685972253
ZC376.6; -0.570833109633,ZK632.10; 0.125865149339,Y46G5A.8; 0.32591307844
ZC410.3; -0.277034906955,ZK632.11; -0.121325697799,Y46H3A.7; 0.412104131854
ZC434.7; -0.524592060581,ZK632.2; -0.175096560473,Y47D9A.1; 0.273549717028
ZC449.3; -1.01520142163,ZK632.4; -0.198052589609,Y47G6A.14; 0.221170426584
ZC477.3; -0.264329849673,ZK643.2; -0.177022420834,Y47G6A.18; 0.709981171627
ZC477.5; -0.25748883533,ZK643.5; 0.0686072685569,Y47G6A.25; 0.223515293977
ZC506.1; -1.62341387053,ZK669.4; 0.0458885918462,Y47G6A.9; 0.551555653235
ZC513.5; -0.351519804715,ZK682.2; -0.0606964584738,Y48A6B.3; 0.603565770439
ZK1098.2; -0.557799137113,ZK686.2; 0.191239162678,Y48B6A.1; 0.42915733379
ZK1098.3; -0.953139629875,ZK688.11; -0.022845339225,Y48C3A.10; 0.788277099108
ZK1098.4; -0.2971076869,ZK688.9; -0.158937032116,Y48E1B.3; 0.659692472499
ZK1127.13; -0.942629832482,ZK829.4; 0.10349476059,Y48G10A.1; 0.269567412104
ZK1127.3; -0.230953877542,ZK829.9; -0.0392316039847,Y48G10A.2; 0.246974346862
ZK1236.1; -0.301468338681,ZK836.2; 0.111474338928,Y48G1A.2; 0.364466789512
ZK1248.19; -0.336241810237,ZK856.10; -0.0596925414604,Y48G1C.1; 0.44336293585
ZK1307.8; -0.533703363987,ZK858.5; -0.127643674645,Y48G1C.9; 1.50217864398
ZK1307.9; -0.3247296615,ZK973.11; 0.0480910061089,Y48G8AL.10; 1.00330923096
ZK1320.11; -0.529538387244,ZK973.2; 0.111126718558,Y48G8AL.7; 0.359553031588
ZK1320.7; -0.798479198955,aap-1; -0.166906944307,Y49A3A.3; 0.978127958828
ZK154.4; -0.267472278339,abcf-1; -0.17579071829,Y49F6B.9; 0.563920125817
ZK154.5; -1.32766957854,abcf-3; 0.135335637943,Y49F6C.8; 0.667064206437
ZK154.6; -2.65730222117,abts-1; -0.112851336692,Y49G5B.1; 1.38994984135
ZK180.3; -0.794135122924,acbp-5; 0.0949482464354,Y4C6B.1; 0.449123608126
ZK418.8; -0.625946937763,acdh-11; 0.142354161406,Y50D4A.1; 0.513368405208
ZK418.9; -0.253029347837,acdh-3; -0.164681580431,Y50D4A.2; 0.527630124773
ZK484.4; -0.449093137615,acdh-7; 0.0465896622768,Y50D4A.4; 0.220788213799
ZK524.4; -0.473325471974,acl-14; 0.0819152706761,Y50D7A.10; 0.349797562936
ZK550.4; -0.246619541677,acl-3; -0.117977177761,Y50D7A.9; 0.924961828082
ZK563.5; -0.50306772982,acl-9; -0.0639354149606,Y51F10.2; 0.352479660674
ZK632.5; -1.61846861252,acs-11; 0.048718154694,Y51H4A.15; 1.24783002155
ZK632.7; -0.505350442092,act-2; 0.0983729312558,Y51H7C.3; 0.980314656963
ZK637.14; -0.488080865158,act-3; 0.135243081557,Y51H7C.7; 0.666619749967
ZK652.6; -0.622885110189,adr-2; -0.193270095365,Y53C10A.6; 0.34350901761
ZK673.2; -0.620715599479,agef-1; -0.0199409693454,Y53C12A.10; 0.773339680319
ZK673.5; -0.505124028988,agt-1; 0.171823953239,Y53C12B.1; 1.34858412958
ZK686.3; -0.455366625809,agt-2; 0.0186109208004,Y53C12B.2; 0.630145278891
ZK688.5; -0.225509265223,aip-1; 0.191407343999,Y53F4B.3; 0.69447086031
ZK757.4; -0.399379292712,air-1; -0.00121632968679,Y53F4B.4; 0.322114677582
ZK792.1; -2.37730777009,alg-2; 0.13025777934,Y53G8AR.2; 0.390969669659
ZK795.3; -0.535585209728,alh-8; -0.0623719820609,Y54E10A.10; 0.793126164567
ZK829.7; -0.227506726993,aly-3; -0.0431495366377,Y54E10A.12; 0.607438004077
ZK858.6; -0.557873081852,ani-1; -0.0206417758445,Y54E10BR.4; 0.207263995872
ZK858.7; -0.500722106508,ani-2; 0.126269760836,Y54E2A.8; 0.483316975983
ZK863.4; -0.327089980632,apb-1; 0.0171884434601,Y54F10AL.1; 0.587862700282
aagr-3; -0.6936992597,apm-3; -0.0171913015266,Y54F10AM.5; 0.642674455825
aak-2; -1.12716336877,apr-1; -0.180821503199,Y54G11A.17; 1.05110596507
aakb-1; -3.57534631189,aps-1; 0.130363536321,Y54G11A.3; 0.333356297917
aakg-2; -0.431457050244,aps-3; -0.118142122541,Y54G2A.23; 0.829788120333
aakg-5; -0.381748649208,arf-3; -0.115036649524,Y54G2A.2; 0.23549351875
aat-3; -0.83404128227,arp-11; -0.0436100229603,Y54G9A.7; 1.3409755672
acdh-12; -0.312923100163,arrd-2; 0.180815759534,Y54H5A.1; 0.574167196898
acl-12; -1.18480021743,art-1; -0.199827355095,Y55B1AL.2; 0.333218776712
aco-1; -0.591063771031,arx-2; 0.0613450985682,Y55B1AR.2; 1.09046995226
act-4; -0.551011469805,arx-4; -0.0934086294039,Y55F3AM.13; 0.378949439963
ada-2; -0.255771640882,arx-5; -0.180079417571,Y55F3AM.1; 1.11378516186
add-2; -0.206020543274,ash-2; -0.0325058765959,Y55F3AM.3; 0.388448071675
adm-4; -1.835441659,atg-13; 0.129433355738,Y55F3BR.8; 0.749904174675
age-1; -0.886378802989,atg-18; -0.0671153322498,Y56A3A.22; 0.333191208158
aha-1; -0.470024773642,atx-2; -0.0634666762325,Y57A10A.25; 0.343579576056
aho-3; -0.422820025922,bag-1; -0.0509506431941,Y57A10A.29; 0.984126112736
ain-1; -0.96948327729,bath-15; -0.107957532982,Y57A10A.31; 1.56084602165
ain-2; -0.63854485008,bath-42; -0.161431626064,Y57A10A.5; 0.3176736079
air-2; -0.248892821077,bcs-1; 0.0245167157275,Y57G11C.36; 0.274303202609
aka-1; -0.24294890194,brc-1; -0.136873785621,Y57G11C.43; 1.03243187084
akt-1; -0.230384842969,brc-2; -0.11114856826,Y59A8A.2; 0.393103448026
aman-2; -0.246806541589,brf-1; -0.089001709002,Y59A8A.3; 0.281772889166
amx-1; -0.329482950177,bub-3; -0.0096577816387,Y59E9AL.36; 0.433183721799
aos-1; -0.366567373066,byn-1; 0.166988503728,Y61A9LA.10; 0.801661366619
apa-2; -0.328126770136,cTel55X.1; 0.0992398686709,Y61A9LA.11; 0.285550025884
apb-3; -0.313205026435,calu-1; 0.112783640194,Y62E10A.10; 0.574863086272
ape-1; -0.73518544447,cars-1; 0.125988639402,Y62E10A.14; 0.225111789375
aph-2; -0.462640206755,cas-1; 0.191810697524,Y62E10A.6; 0.551626760096
app-1; -0.362786340445,cav-1; -0.138973002571,Y63D3A.4; 0.312678795721
aps-2; -0.771371268065,cblc-1; 0.192272889891,Y65B4BR.5; 0.581351604708
apy-1; -1.42919931305,cchl-1; 0.142642939997,Y65B4BR.8; 0.240975679678
aqp-10; -1.36499812606,cct-1; 0.148022029458,Y66D12A.16; 0.432434768912
ard-1; -0.604343701085,cct-4; 0.186344981852,Y66D12A.21; 0.362297187565
arf-1.2; -0.348589754435,cct-5; -0.0115817169484,Y66D12A.5; 0.714041122051
ari-1; -0.349013208764,cdc-25.1; -0.0214875671904,Y66D12A.7; 0.246430151597
arl-1; -0.449144283069,cdc-6; 0.0335361620693,Y66D12A.8; 1.14892418951
arl-5; -0.20423534161,cdk-1; -0.0800109256429,Y66H1A.4; 0.762977747145
arr-1; -0.384343387976,cdk-5; 0.0434173731808,Y67D2.3; 0.947207407225
asb-2; -0.257933145378,cdr-6; -0.103285692195,Y67D2.4; 0.233752493561
asd-1; -0.279888083956,cdr-7; 0.0584647688879,Y67H2A.10; 0.37323847559
aspm-1; -0.402404460481,cec-1; -0.0794016462361,Y67H2A.7; 0.898045063992
atf-6; -1.21302728923,ced-1; 0.0311674999671,Y69A2AR.18; 0.217353728134
atg-16.1; -0.695954915918,ced-2; -0.0319168575056,Y69A2AR.21; 0.365698047687
atg-4.2; -0.63637225996,ced-6; 0.180286919548,Y69A2AR.28; 0.474007537116
atg-5; -0.449802556377,cee-1; -0.0812154562241,Y69A2AR.3; 1.03116185521
ath-1; -0.567069227274,ceh-100; -0.113491051643,Y71F9AL.17; 1.08980906874
atx-3; -0.237178563944,ceh-21; 0.118899789312,Y71F9AL.8; 1.62116918972
bath-38; -0.468126063619,ceh-38; -0.0427376677914,Y71F9AL.9; 0.266865016728
bath-39; -0.720992639475,ceh-39; -0.0892089738602,Y71F9AR.3; 0.293812379112
bath-40; -0.636320841962,cgh-1; 0.0281581824354,Y71F9B.2; 0.603880007367
bath-41; -0.318263559738,cgp-1; 0.0189383947844,Y71G12B.1; 0.557516108139
bath-44; -0.594910016714,cgt-3; -0.0532652735048,Y71H10B.1; 0.374557012566
bath-4; -0.333958396628,chc-1; 0.169452685898,Y71H2AM.24; 1.12896593734
bca-1; -0.781266959539,chn-1; -0.0180019505046,Y71H2AM.5; 0.560053498513
bca-2; -1.52928905687,chp-1; 0.108706640507,Y71H2AM.7; 1.56295396449
bec-1; -0.468423189162,cids-1; 0.00684034945679,Y71H2AR.1; 0.962588864151
bir-1; -0.426204789778,cids-2; -0.177965212472,Y71H2B.2; 0.303578554974
bli-4; -0.224865185015,cif-1; 0.198624367064,Y73E7A.1; 0.806602024963
brd-1; -0.279044793802,cit-1.1; 0.0341495657288,Y73E7A.6; 0.426418100246
bre-5; -0.517827116854,cka-1; -0.0805024290888,Y73F8A.27; 0.762343925751
btb-4; -0.852935642191,clec-87; 0.0831822762355,Y75B8A.14; 1.24956850462
btb-6; -0.310862291802,clec-91; -0.107107192076,Y75B8A.18; 0.243449433679
bub-1; -0.330346474505,clh-5; -0.137084039624,Y75B8A.31; 0.56399861199
cacn-1; -0.214284352545,clp-2; -0.0114013968006,Y75D11A.3; 0.782446568789
cal-5; -0.410143625139,cmd-1; 0.0535060324582,Y76B12C.3; 0.430272103043
cap-1; -0.348377342175,cnp-3; -0.0134139339407,Y77E11A.6; 1.64153709991
cap-2; -0.270528224218,cogc-3; 0.190248221719,Y82E9BR.14; 1.56282378336
capg-1; -0.728830802726,cogc-4; -0.15173080168,Y82E9BR.3; 0.847182421117
capg-2; -0.46936208219,cogc-5; -0.0733418817125,Y87G2A.1; 0.36305820196
ccdc-47; -0.510737099245,cogc-8; -0.028998441622,Y92H12BR.8; 0.434830808357
ccdc-55; -0.544103550606,com-1; 0.17367685559,Y94H6A.8; 0.278272776567
ccf-1; -0.274716887379,cpb-3; 0.170419639433,Y95D11A.3; 0.500783129526
ccpp-1; -0.370569806429,cpg-8; 0.0412532076103,Y97E10AR.3; 0.312330245137
cdc-25.2; -0.864999123525,cpsf-2; -0.0662335984201,Y97E10AR.4; 0.24962040774
cdc-25.3; -0.548048115108,cra-1; 0.103556862714,ZC204.2; 0.330115651809
cdc-26; -0.272247371391,cri-3; 0.106804959974,ZC262.8; 0.29836957256
cdc-42; -0.42550121385,crml-1; -0.0352388550984,ZC395.10; 0.744557038431
cdf-1; -0.951799908695,crn-1; -0.0281346918338,ZC434.8; 0.307177094505
cdh-4; -0.679509995668,crn-3; -0.0188366393595,ZC504.3; 0.303829065046
cdk-4; -0.228014937718,crt-1; 0.0887555954108,ZC53.1; 0.412746689919
cdk-7; -0.35540420896,csn-1; 0.199149778085,ZK1098.1; 0.492092108489
cdk-9; -0.540929709778,csnk-1; 0.132254786665,ZK1098.5; 0.506904931576
cdl-1; -0.228317576839,cts-1; 0.0668284736611,ZK1127.4; 0.718855374449
cdt-2; -0.612802985852,cua-1; -0.0294935662074,ZK1127.5; 0.705950680535
ced-12; -0.514657589803,cuc-1; -0.131619576339,ZK1248.11; 0.448465279853
ced-3; -0.658405884627,cul-1; 0.16531747427,ZK1248.15; 1.4889049498
