Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
Y37E11AM.2; -1.54707792123, ,T10E9.1; 0.586438105884
Y37E11B.3; -2.13174441895, ,T11G6.2; 0.724066208877
Y37E3.11; -3.4716188593, ,T12A2.2; 0.990664372921
Y37E3.1; -1.95668619248, ,T12B3.4; 8.76623234428
Y37E3.24; -6.71054771435, ,T12C9.7; 0.925063677559
Y37E3.25; -12.3901103578, ,T12D8.6; 0.466560237518
Y37E3.8; -0.703761843012, ,T12G3.2; 1.06647675838
Y38A10A.6; -1.17990008232, ,T12G3.5; 0.80093537065
Y38C1AA.1; -0.326885813176, ,T12G3.7; 1.76390453454
Y39A1A.1; -1.68146227775, ,T13C2.6; 2.20532816457
Y39A1A.8; -0.955575927329, ,T13F2.2; 0.529753088427
Y39A3CL.1; -0.22217567312, ,T13H5.5; 0.356112567727
Y39B6A.13; -0.470323189813, ,T14B4.1; 1.8551170916
Y39B6A.40; -1.19338096139, ,T14B4.2; 1.65529776235
Y39G10AR.8; -1.13513107645, ,T14G10.5; 3.0896992068
Y41C4A.9; -2.0309999606, ,T15H9.2; 2.43988051322
Y41D4B.14; -2.87375895337, ,T16G1.9; 0.298892300082
Y41E3.8; -1.10664275592, ,T16H12.11; 1.13563117503
Y42H9AR.1; -0.480454976784, ,T19A5.1; 0.818308345184
Y42H9AR.4; -1.4380787795, ,T20B12.3; 0.546259964011
Y43F4B.10; -1.44410222768, ,T20D3.8; 0.75925555399
Y43F4B.7; -2.24740638961, ,T20F5.6; 0.440053311063
Y43H11AL.1; -1.38193058694, ,T20F5.7; 1.17947144104
Y44A6C.2; -8.04680599145, ,T20G5.14; 0.327692247972
Y44E3A.3; -0.985226369202, ,T21C9.1; 0.980043687393
Y44F5A.1; -1.45922110631, ,T22C1.3; 0.334731805351
Y45G5AL.1; -0.495290708931, ,T22D1.3; 1.38666391587
Y46G5A.28; -8.24987405345, ,T22D1.4; 0.282019768497
Y46G5A.8; -9.21077450426, ,T22D1.5; 1.49006264076
Y46H3C.5; -3.98824348356, ,T22F3.2; 0.655200769759
Y47D3A.20; -2.88319985498, ,T22H9.1; 0.5162083951
Y47D3A.21; -1.53123268136, ,T23B3.2; 0.238764462573
Y47D3A.28; -0.663026565791, ,T23B5.3; 1.98422934482
Y47G6A.31; -4.97986696821, ,T23F11.1; 0.453695726694
Y48A5A.1; -0.826282266547, ,T23F2.5; 0.35330209833
Y48A6B.3; -1.12801476078, ,T23G11.4; 0.297246891554
Y48C3A.10; -0.36658718915, ,T23G5.2; 0.405102823267
Y48C3A.20; -1.20198944737, ,T23H2.3; 4.33517163628
Y48G10A.1; -2.57449799592, ,T24B8.3; 0.448945603373
Y48G1C.9; -0.547535494474, ,T24C2.2; 2.6331303671
Y48G8AL.13; -1.17721512581, ,T24D1.5; 0.80607222222
Y49E10.4; -0.668565460041, ,T24F1.2; 0.704816670327
Y4C6A.3; -0.53555896003, ,T24H10.1; 3.74143084282
Y4C6B.5; -6.64219253719, ,T24H7.2; 0.967095212802
Y51F10.10; -0.912124435588, ,T26A8.1; 0.392390643125
Y51F10.4; -0.426219641555, ,T26A8.4; 1.98362796388
Y51H1A.3; -0.222969598068, ,T26C12.1; 0.399074716569
Y52B11A.9; -2.23364136869, ,T26E3.4; 1.03716022426
Y53C12A.3; -3.44862983338, ,T27A3.7; 1.09319760493
Y53F4B.3; -0.511513223445, ,T27A8.2; 3.39419715237
Y53G8AL.2; -1.36679795976, ,T27F6.4; 0.482507136763
Y53G8AR.9; -6.24662459198, ,T27F7.1; 3.26663503394
Y54E10A.10; -0.580658605028, ,T27F7.4; 0.599046837047
Y54E10BR.1; -1.45474654881, ,T28A8.6; 0.628446327448
Y54E10BR.5; -1.25129833883, ,T28B11.1; 1.16077308833
Y54E5A.5; -0.422959794924, ,T28D9.1; 0.761409001986
Y54E5A.7; -2.08186995059, ,VF13D12L.1; 0.425829699699
Y54F10AM.5; -0.320359972975, ,W01A11.1; 0.562114258566
Y54G2A.19; -7.18747990745, ,W01A8.5; 0.914511433323
Y54G2A.26; -3.68487295758, ,W01D2.1; 0.850990476322
Y54H5A.2; -1.19761449034, ,W01D2.5; 1.43370470605
Y55F3AM.13; -0.51802251404, ,W02D3.4; 0.55046542749
Y55F3AM.3; -1.3278211808, ,W02D9.2; 2.79988723938
Y56A3A.11; -0.513292030353, ,W02D9.3; 1.33216701546
Y56A3A.19; -2.61252584835, ,W02F12.4; 1.70032131385
Y57A10A.13; -0.833597709721, ,W02F12.5; 0.534514874436
Y57A10A.16; -0.550930251745, ,W03C9.5; 0.538063935652
Y57A10A.26; -1.73399804098, ,W03F9.10; 0.538305237435
Y57A10A.31; -1.92174386212, ,W03G9.8; 1.04796550619
Y57E12AL.1; -1.17068746288, ,W04A4.5; 0.34594696207
Y57E12AM.1; -0.49391690476, ,W04B5.4; 0.227464117709
Y57G11C.33; -0.569309945012, ,W04C9.2; 1.99674894306
Y57G7A.2; -8.03485826065, ,W04G3.5; 0.770423890374
Y59A8B.6; -0.205027416962, ,W05F2.3; 1.87551482592
Y59E9AL.36; -0.24966687411, ,W05F2.6; 0.429287810767
Y5F2A.4; -2.87364282191, ,W06B4.1; 0.45105021298
Y5H2B.3; -10.0714208863, ,W06D11.1; 1.95551390367
Y60A3A.19; -0.520344554586, ,W06D11.2; 0.676126648278
Y60A3A.9; -3.04153642279, ,W06D11.3; 1.45663167076
Y61A9LA.3; -1.80316785603, ,W07A8.2; 2.20173826005
Y62F5A.12; -0.710945131475, ,W08A12.1; 2.57476460221
Y63D3A.8; -0.892707408582, ,W08E12.7; 0.67116477436
Y65B4A.1; -3.3405452859, ,W08F4.3; 4.49761637576
Y66A7A.2; -0.400457684886, ,W09D10.1; 0.638458045544
Y66D12A.15; -1.22021649222, ,WBGene00219803; 0.770492044465
Y66D12A.8; -0.647827790222, ,WBGene00219908; 2.54067555541
Y67D2.2; -0.457667889836, ,Y105E8A.11; 1.70316563416
Y67D2.4; -0.501343838234, ,Y106G6A.2; 1.978808764
Y67D2.7; -0.331260516901, ,Y106G6H.15; 1.61855429825
Y67D8C.3; -0.911728150881, ,Y106G6H.5; 5.39458214605
Y67H2A.2; -1.05540766992, ,Y10G11A.1; 1.09086869736
Y67H2A.4; -0.332667873421, ,Y10G11A.90; 3.31700739384
Y69A2AR.6; -0.599851369809, ,Y110A7A.19; 2.26284589216
Y6D1A.1; -2.57130966877, ,Y110A7A.6; 0.339938578612
Y70G10A.1; -8.19869907359, ,Y111B2A.2; 1.19167026922
Y71A12B.12; -0.974995525585, ,Y113G7B.16; 0.573171470416
Y71F9AL.7; -8.19293705924, ,Y113G7B.24; 1.83172865443
Y71G12B.1; -1.19408000104, ,Y119C1B.10; 8.1032057464
Y71H10A.1; -0.69437169241, ,Y119C1B.4; 1.45641739682
Y71H2AM.11; -0.222870048255, ,Y17G7B.10; 1.23387459209
Y71H2AM.20; -3.55206685477, ,Y17G7B.17; 0.311715498208
Y71H2AM.4; -0.351600159577, ,Y17G7B.20; 0.657499383274
Y71H2AR.1; -0.29738459774, ,Y17G7B.4; 0.20945631057
Y73B6BL.27; -4.72337484504, ,Y18D10A.11; 0.669002990504
Y73C8C.3; -8.22191396635, ,Y18D10A.9; 3.65257749486
Y73C8C.8; -8.56065794357, ,Y22D7AL.10; 0.344315631695
Y73E7A.1; -1.12796328876, ,Y23H5B.6; 2.29371296213
Y73E7A.2; -0.658413733308, ,Y24D9A.8; 2.2161258893
Y73E7A.6; -0.830607157345, ,Y25C1A.5; 2.80083605919
Y73F8A.13; -2.37022228666, ,Y25C1A.7; 0.661548525761
Y73F8A.25; -0.781858044602, ,Y32B12B.2; 0.635551286447
Y74C10AL.2; -0.418099321923, ,Y32H12A.2; 2.62451773831
Y74C9A.4; -1.36657950502, ,Y32H12A.4; 1.1623166191
Y75B8A.16; -0.782011071336, ,Y32H12A.7; 0.520296940757
Y75B8A.18; -0.587851392679, ,Y34D9A.1; 0.672629585678
Y76B12C.3; -0.352201646441, ,Y37D8A.18; 2.94987708353
Y82E9BR.16; -0.905095023381, ,Y37E11AM.3; 1.50572072343
Y87G2A.18; -0.810165555166, ,Y37E3.10; 1.54857465188
Y87G2A.1; -0.82350636747, ,Y37E3.17; 1.61181601921
Y92H12BR.2; -1.33551798982, ,Y38F2AR.9; 1.34890595258
Y97E10AL.3; -3.79455442079, ,Y39A1A.13; 2.34159978614
Y97E10AR.3; -0.613834087871, ,Y39A1A.14; 0.651152179784
Y97E10AR.6; -2.55536217399, ,Y39A1A.21; 4.31030405274
ZC13.1; -0.451574923154, ,Y39A1A.3; 5.37219488966
ZC155.4; -0.414861567599, ,Y39A1A.7; 0.355320743123
ZC168.3; -2.10721723662, ,Y39B6A.10; 0.863620365787
ZC204.2; -1.54347665359, ,Y39B6A.33; 4.0714980932
ZC262.2; -1.83282942814, ,Y39B6A.36; 1.3556544496
ZC308.4; -0.368151722023, ,Y39B6A.37; 2.67801920804
ZC373.1; -2.05687050438, ,Y39B6A.39; 0.710821660756
ZC410.3; -1.09731662859, ,Y39B6A.3; 1.64218957944
ZC434.4; -0.954746129855, ,Y39B6A.42; 0.44142189271
ZC449.3; -1.73457599413, ,Y39E4A.3; 0.831341070678
ZC504.3; -2.18554386989, ,Y39E4B.2; 0.206698822461
ZK1098.11; -0.839282882886, ,Y39E4B.5; 1.37358872481
ZK1098.2; -0.693520825902, ,Y39G10AR.18; 0.924260918833
ZK1098.5; -1.32533879751, ,Y39G10AR.7; 8.52156395246
ZK1127.4; -0.258614361826, ,Y39G10AR.9; 3.34705309967
ZK1128.4; -0.590681857705, ,Y40B1A.1; 2.72118100257
ZK1248.13; -2.20923291395, ,Y40B1B.7; 0.405654529972
ZK1307.1; -8.5066057923, ,Y40B1B.8; 2.30869189192
ZK177.1; -0.695560003773, ,Y40D12A.1; 0.685421333968
ZK265.9; -0.296952704409, ,Y41D4A.4; 2.58248486645
ZK287.7; -1.27733899369, ,Y41E3.1; 0.342047329216
ZK380.t2; -0.643314352084, ,Y41E3.7; 1.14534663582
ZK418.5; -1.11160111611, ,Y43F4B.5; 1.95004101353
ZK418.9; -1.84181909669, ,Y43F4B.9; 1.8064742533
ZK550.4; -0.54550460594, ,Y43F8C.7; 0.343990791425
ZK563.5; -0.548372012168, ,Y45F10D.4; 1.78731791234
ZK616.4; -0.595204063607, ,Y45G12B.2; 0.657679168869
ZK632.14; -0.257439463205, ,Y45G5AM.7; 0.295828881875
ZK632.4; -1.17649395517, ,Y47D3A.29; 1.47545402327
ZK643.2; -1.29973831841, ,Y47D7A.14; 1.15450275258
ZK666.1; -7.38834526527, ,Y47D9A.1; 2.84528749244
ZK673.2; -0.312161512407, ,Y47G6A.18; 0.293341061239
ZK673.5; -11.4927390878, ,Y47G6A.22; 0.208634131361
ZK686.1; -1.61755238687, ,Y47G6A.25; 0.289014730757
ZK686.3; -0.983407001285, ,Y47G6A.3; 4.74803605992
ZK688.11; -1.47362690449, ,Y47H9C.8; 1.77677513207
ZK688.3; -6.54426491894, ,Y48B6A.1; 3.70246797849
ZK688.9; -0.825133447793, ,Y48C3A.18; 1.16885173061
ZK792.5; -0.995274952716, ,Y48G10A.2; 1.3235742555
ZK795.3; -1.18215701518, ,Y48G1A.2; 0.359785174787
ZK809.3; -1.17718152804, ,Y48G1C.8; 0.67714959042
ZK829.9; -0.408309278501, ,Y48G8AL.10; 0.962452057257
ZK856.16; -3.4973363543, ,Y48G8AL.7; 1.56345412816
ZK858.6; -0.44137227983, ,Y49A3A.3; 1.22958110903
ZK973.11; -0.810521012676, ,Y49F6C.8; 0.71082464494
ZK973.9; -1.67646072952, ,Y49G5B.1; 0.855398538127
aagr-3; -0.971416001626, ,Y50C1A.1; 0.942765878737
aap-1; -0.825784769714, ,Y50D4A.1; 0.281699786907
aars-2; -0.761908254563, ,Y50D4A.2; 0.759952691825
abcf-1; -0.484700904598, ,Y50D4C.6; 2.16362692107
abts-1; -0.412665321251, ,Y50D7A.10; 3.65409595286
acdh-10; -1.20337217488, ,Y50D7A.9; 1.02835937847
acdh-12; -2.30820752506, ,Y51F10.2; 0.956955316266
acdh-3; -0.686678511761, ,Y51H7C.3; 0.706619117264
acdh-7; -0.593242401578, ,Y51H7C.7; 1.2666668286
acin-1; -0.831957077469, ,Y52B11A.3; 1.56763805571
acl-4; -0.262936785019, ,Y52B11A.8; 0.682507298677
acl-9; -0.801730211884, ,Y52E8A.2; 0.832128262844
aco-2; -0.769685844947, ,Y53C12A.10; 0.22056333521
ada-2; -0.645324778897, ,Y53G8AR.2; 0.514303582511
adr-2; -0.702627959901, ,Y54E10A.12; 1.21918167612
agt-2; -0.680916970551, ,Y54E10A.3; 1.2459086907
aho-3; -1.34141373534, ,Y54E10A.7; 0.820726506259
air-2; -2.69789026115, ,Y54E10BR.3; 1.26396420378
alg-2; -0.593838988251, ,Y54E2A.8; 1.30059952993
alh-11; -0.504736837975, ,Y54F10AL.1; 2.50280492935
aly-1; -2.55592329658, ,Y54G11A.11; 0.567713665664
amx-1; -3.19508599286, ,Y54G11A.17; 0.723358807498
ani-1; -1.45684015786, ,Y54G11A.3; 1.08774054123
aos-1; -0.413766976165, ,Y54G2A.17; 0.256197095271
apb-3; -2.48348451821, ,Y54G2A.18; 1.74359215493
ape-1; -0.668742179667, ,Y54G2A.2; 0.598220046411
aph-2; -2.0862459109, ,Y54H5A.1; 0.303946161467
aps-2; -2.78474910381, ,Y55B1AL.2; 0.926729036702
arf-1.2; -0.518731138125, ,Y55D9A.2; 0.766089586507
arl-1; -5.79926626385, ,Y55F3AM.6; 1.24005771817
arr-1; -0.474346234656, ,Y55F3AR.1; 6.1962858569
asb-2; -0.322312225405, ,Y55F3BR.8; 0.351987951042
asc-1; -1.58203152668, ,Y56A3A.22; 1.19429543475
asd-1; -0.453939125884, ,Y57A10A.5; 1.54478407216
asg-2; -1.2649707957, ,Y57A10A.8; 2.0895820429
ash-2; -1.21762245915, ,Y57E12AL.6; 0.501284125639
asna-1; -1.4622153161, ,Y57G11C.15; 0.345063679349
atg-16.1; -2.42248345444, ,Y57G11C.3; 3.04822276709
atg-16.2; -1.54156325764, ,Y57G11C.43; 0.825918985119
atg-18; -0.433485995644, ,Y57G11C.9; 0.374072147606
atg-4.2; -1.68620622894, ,Y57G7A.10; 0.830607048228
ath-1; -2.26804904746, ,Y59A8A.2; 3.89732308776
atp-4; -0.922548122092, ,Y59A8A.3; 0.976285318486
ave-1; -0.653936928509, ,Y59A8B.10; 1.25867172765
bag-1; -1.47470111188, ,Y60A3A.7; 1.05738696456
bath-15; -3.73532529212, ,Y62E10A.17; 0.459630004991
bath-28; -4.37007725182, ,Y65B4BL.4; 0.660768988221
bath-29; -2.77342462835, ,Y65B4BR.5; 0.813826777638
bath-41; -1.53553937591, ,Y65B4BR.8; 0.205109212686
bath-42; -0.503057259882, ,Y66D12A.10; 0.760930164265
bath-5; -3.87850159401, ,Y66D12A.16; 2.18612499568
bet-2; -1.24062077729, ,Y66D12A.5; 1.01196114228
brc-1; -1.31666573322, ,Y66D12A.9; 0.826872266386
brc-2; -1.69948006467, ,Y66H1A.4; 0.701113607714
brf-1; -0.789781324588, ,Y67D2.3; 1.73424716965
btb-11; -7.13562205677, ,Y67H2A.10; 0.292231581142
btb-4; -0.212212574066, ,Y67H2A.5; 0.577238593092
btb-6; -1.86528054368, ,Y69A2AR.16; 0.64992933569
bub-1; -1.50240498922, ,Y69A2AR.18; 0.544702017765
bub-3; -1.17590605667, ,Y69A2AR.1; 0.703385399609
cTel55X.1; -2.28065623026, ,Y69A2AR.21; 1.06978991741
cacn-1; -1.83398153304, ,Y69A2AR.28; 1.04187497171
calu-1; -2.49505047063, ,Y69A2AR.7; 1.55794483632
cand-1; -1.13614138548, ,Y69H2.7; 0.524482464627
cap-2; -0.239170593414, ,Y71F9AL.10; 0.661379694148
capg-1; -3.31016720903, ,Y71F9AL.17; 1.30327441403
capg-2; -2.46550100306, ,Y71F9AL.1; 0.345274040461
cas-1; -1.25304356159, ,Y71F9AL.9; 1.03667375143
cav-1; -0.661265296864, ,Y71F9AR.3; 0.482403762109
ccch-2; -5.25770386404, ,Y71F9B.2; 1.87711039446
ccch-5; -2.93668311801, ,Y71G12B.10; 1.46194861852
ccdc-55; -0.61864574587, ,Y71G12B.8; 0.742100718067
ccpp-1; -0.439749366464, ,Y73B3A.1; 0.67033159073
ccr-4; -0.509432325954, ,Y73B6BL.23; 1.45738457289
cct-1; -0.512430248737, ,Y73B6BL.4; 1.31280523452
cct-3; -0.562119740447, ,Y73F8A.27; 0.711977639264
cct-5; -0.847945590181, ,Y75B8A.14; 0.68008160074
cdc-25.2; -6.08646664355, ,Y75B8A.25; 0.678839003569
cdc-25.3; -5.53214597294, ,Y75B8A.31; 0.334050785572
cdc-42; -0.788742129583, ,Y76A2B.5; 1.80086741891
cdc-48.3; -3.0696044357, ,Y77E11A.7; 0.448081928171
cdc-6; -1.30519576396, ,Y7A9D.1; 1.05822551052
cdk-4; -0.851027220916, ,Y82E9BR.3; 0.671379688546
cdk-5; -0.866643985612, ,Y87G2A.7; 0.677517308715
cdk-7; -0.327226324869, ,Y94H6A.3; 1.22016782058
cdk-9; -0.231891171772, ,Y95D11A.3; 2.20908421071
cdt-1; -3.00316245189, ,Y97E10AL.2; 0.564316373143
ced-12; -0.487740445687, ,Y97E10AR.7; 0.335388283985
ced-7; -1.64356045626, ,ZC262.8; 0.59801787458
ced-9; -0.722926120005, ,ZC395.10; 2.2273924123
ceh-100; -0.350736946165, ,ZC477.3; 0.426591638322
ceh-38; -0.569148500992, ,ZC477.5; 0.246071571015
ceh-49; -1.11135917947, ,ZC513.5; 1.13614461581
cel-1; -2.03512015283, ,ZK1010.2; 2.9849569076
cep-1; -0.232816458212, ,ZK1098.1; 0.690876538794
cfim-2; -1.307973134, ,ZK1098.7; 3.4982118445
chp-1; -0.552011060463, ,ZK1127.13; 0.469255099418
chtl-1; -0.516169003805, ,ZK1236.7; 0.916370394423
cid-1; -1.06374659508, ,ZK1248.11; 0.266279763632
cids-2; -1.85458509801, ,ZK1248.15; 3.63020170557
cka-1; -1.63655184255, ,ZK1307.9; 1.05743840739
clec-88; -0.931098226747, ,ZK1320.9; 1.26379329901
clp-7; -2.15518043723, ,ZK177.4; 1.06853139408
clr-1; -0.236813013129, ,ZK177.8; 0.885042826903
cnp-3; -4.46043058889, ,ZK20.4; 1.57606419724
cogc-6; -1.30353665199, ,ZK265.6; 0.536475347239
coh-3; -0.717206418053, ,ZK328.4; 1.00581634165
com-1; -0.907841312299, ,ZK353.9; 0.488420837677
cpb-3; -0.208647302124, ,ZK370.11; 1.3436356187
cpf-1; -0.536492639955, ,ZK370.4; 0.910230576825
cpg-8; -0.917793870314, ,ZK370.8; 0.385576157899
cpi-2; -0.408815789269, ,ZK484.4; 0.555836319094
cpna-3; -0.293698606462, ,ZK546.14; 0.624601721028
cpsf-2; -2.09679423285, ,ZK546.2; 1.86329660494
cpsf-3; -0.88660279473, ,ZK546.5; 0.997383237122
crls-1; -1.64869912182, ,ZK550.3; 0.897135996669
crn-3; -0.804809396611, ,ZK616.5; 1.01697537005
crn-4; -0.688761018686, ,ZK616.6; 0.304561067495
crn-5; -3.47792251277, ,ZK632.10; 0.382326546882
crt-1; -0.328561043252, ,ZK632.11; 0.384748819297
csn-1; -1.55038462567, ,ZK632.12; 1.24331692661
csn-2; -0.638931778892, ,ZK632.2; 0.703670028324
csn-3; -0.388123167364, ,ZK632.9; 0.376813495426
csnk-1; -1.24564883597, ,ZK637.2; 2.04485432636
cup-2; -1.10641606107, ,ZK669.4; 1.33259938929
cyb-3; -0.399241193009, ,ZK682.2; 2.05785367843
cyc-1; -0.467137598965, ,ZK686.2; 0.653137143622
cyk-4; -0.460560860335, ,ZK686.4; 0.826448160627
cyld-1; -0.51433972341, ,ZK742.2; 0.964909812839
cyn-12; -0.981554527362, ,ZK829.4; 1.44321674138
cyn-15; -0.392528423141, ,ZK836.2; 1.25820008863
cyn-5; -0.224098315734, ,ZK858.5; 0.579857604282
cyn-8; -1.97188246319, ,ZK973.1; 0.913188774545
czw-1; -2.44265787146, ,ZK973.2; 0.45079888844
daf-16; -2.59072885403, ,aakg-5; 1.08703381487
daf-5; -4.50281395336, ,abcf-2; 0.905577072539
dao-5; -0.278390189106, ,abi-1; 2.37025778523
dcp-66; -2.19006749346, ,abtm-1; 1.33648287914
ddb-1; -3.75915439148, ,acbp-1; 1.82541596903
ddx-19; -1.16069548641, ,acbp-5; 2.48175596073
dhhc-1; -1.76629927704, ,acdh-11; 0.511103525124
dhs-19; -2.9107645853, ,acl-14; 1.04597532586
dhs-30; -1.59939521812, ,acl-2; 5.91245426277
dhs-9; -2.36845149275, ,acl-3; 0.746370060641
dic-1; -2.17328461601, ,acl-6; 1.38967802605
die-1; -1.43008490066, ,acs-13; 1.17780161202
div-1; -1.44079997782, ,acs-19; 1.98414673063
dna-2; -5.90877412245, ,acs-4; 2.64103317956
dnc-2; -0.788541448186, ,act-3; 0.443076455013
dnc-3; -0.773128785873, ,act-4; 0.284293905684
dnc-6; -0.384100473418, ,adbp-1; 1.04836249225
dnj-12; -0.450489589249, ,agef-1; 1.12920051605
dnj-14; -1.04848667333, ,ain-2; 0.934446037126
dnj-23; -0.375365385512, ,aipl-1; 0.504906306471
dnj-25; -1.33040424803, ,air-1; 0.844019622426
dnj-8; -1.05891271115, ,aka-1; 1.69653289552
dod-18; -3.37269855438, ,akt-1; 1.18842537545
dpf-3; -1.07872210926, ,alh-1; 1.19492680964
dpf-7; -5.68982253528, ,alh-4; 2.5434216654
dpm-3; -0.224584117452, ,alh-8; 0.849096612526
dpy-11; -0.85972183095, ,alh-9; 1.89955723635
dpy-21; -1.60051880073, ,alp-1; 0.946025480809
dpy-23; -2.22977201611, ,aly-2; 1.1339404665
drh-3; -1.82583842793, ,ama-1; 1.13596281145
dsl-2; -5.70826477396, ,ani-2; 0.477494353737
duo-3; -2.81732739919, ,ani-3; 1.3346505255
dut-1; -0.812477262849, ,ant-1.1; 0.36893789013
dylt-1; -0.226095203221, ,apb-1; 2.70787260017
eaf-1; -0.900491055091, ,apc-10; 1.1119725574
eat-3; -0.441293589118, ,apc-16; 0.492705987639
ebp-2; -0.38152082, ,apc-2; 1.38276518127
ect-2; -1.24286528342, ,aph-1; 1.04759789422
edc-3; -0.828289791897, ,apm-3; 0.954954735808
eef-1A.2; -5.87704643678, ,apn-1; 0.500803770227
eef-1B.2; -1.52151544085, ,app-1; 1.13858930378
eef-1G; -0.39916103119, ,apr-1; 0.893956180883
eef-2; -0.400975991022, ,aps-1; 0.98521543809
efa-6; -1.75124671002, ,aps-3; 1.68127597118
efk-1; -0.568328189912, ,apx-1; 3.47237835129
egl-18; -2.139906865, ,aqp-10; 1.836510271
egl-26; -4.00870773212, ,ard-1; 0.348408174651
egl-45; -0.273179262674, ,ari-1; 1.41597900787
eif-1; -0.971000878504, ,arl-5; 0.365958095294
eif-3.C; -0.958682272397, ,arl-8; 2.29766918012
eif-3.E; -1.87453897681, ,arp-11; 1.15979611171
eif-3.F; -1.09657193806, ,arp-1; 2.27688598064
eif-3.K; -0.594549906998, ,arx-2; 1.36494197431
ekl-1; -1.38109300376, ,arx-3; 0.501065952469
elpc-3; -3.43823785806, ,arx-4; 2.06138899183
elpc-4; -0.272786476486, ,arx-5; 4.34564660572
emb-5; -0.914816390617, ,arx-7; 0.343722513838
emo-1; -0.881353000031, ,atad-3; 0.793699448959
ent-2; -2.8509903367, ,atf-7; 1.38045661362
eor-2; -2.09027876086, ,atg-13; 1.49653405594
epg-2; -3.98829897687, ,atg-3; 3.31944188646
erd-2; -0.529620964277, ,atg-5; 2.56000218
ergo-1; -0.240456930101, ,atp-5; 0.242794029657
eri-5; -0.747309249325, ,atx-2; 0.776925964049
eri-7; -1.10460090639, ,atx-3; 0.570034941726
erl-1; -1.38563219492, ,baf-1; 0.936724140117
evl-14; -1.32956749855, ,bath-27; 1.57540432362
exc-9; -9.36882313565, ,bath-2; 3.68141619291
exos-1; -1.12484890538, ,bath-30; 2.20930730102
exos-7; -0.35655155619, ,bath-40; 1.18211324257
exos-9; -0.833511648399, ,bath-43; 0.877993818195
fars-1; -0.555431534435, ,bath-44; 1.43006393038
fars-3; -1.87812290896, ,bca-2; 0.241780108893
fat-4; -2.05822298982, ,bcs-1; 3.3944266629
fbf-1; -1.47720485615, ,bec-1; 1.74493081847
fbxa-206; -0.525893790726, ,bir-1; 0.903538074186
fbxa-65; -7.51638724742, ,bir-2; 1.78916159189
fbxb-15; -6.59058099798, ,bli-4; 0.31048645649
fbxb-17; -6.55315694995, ,bmy-1; 0.222163082596
fbxb-7; -2.41256084906, ,brd-1; 0.986363276791
fbxc-32; -4.73328762173, ,byn-1; 0.507203832358
fbxc-36; -0.542007908715, ,cam-1; 0.272361651843
fcd-2; -1.40411718919, ,cap-1; 4.12570524652
fce-2; -0.729332870934, ,car-1; 2.94502495531
fcp-1; -0.618940085013, ,cars-1; 1.57351066908
fdps-1; -1.44520710771, ,cas-2; 2.89900810996
fem-1; -1.44799266425, ,cbd-1; 2.54762670706
fem-2; -0.211085836259, ,cblc-1; 0.321232300107
fem-3; -0.540053885157, ,ccch-3; 0.536194482594
fkh-3; -2.2302980607, ,ccdc-47; 1.09746301806
fkh-7; -0.904345478456, ,ccf-1; 1.40976479612
flap-1; -1.11640387262, ,cco-1; 0.479384728627
flh-1; -0.518083477565, ,cct-2; 1.32577055421
fli-1; -2.55083286384, ,cct-6; 1.34586595199
flt-1; -1.19089674483, ,cct-7; 2.77020716802
fntb-1; -1.06025480324, ,ccz-1; 1.24913646635
ftt-2; -0.612006113217, ,cdc-14; 1.02013298187
fzy-1; -0.739216176107, ,cdc-25.1; 0.82973098977
gale-1; -2.25138286253, ,cdc-26; 0.386915624389
gck-1; -1.44101379001, ,cdc-37; 1.40882426637
gdi-1; -0.921615003033, ,cdc-48.1; 1.41198581713
gei-4; -0.714744336033, ,cdc-48.2; 1.44520120967
gfi-4; -2.23304141179, ,cdd-2; 3.30244255091
gfl-1; -0.682255769837, ,ced-10; 0.982414084983
ggtb-1; -1.94525601635, ,ced-2; 1.10480047098
gip-1; -2.29514158943, ,ced-4; 2.64040354366
gld-3; -0.899505805546, ,ced-5; 0.415145469499
glod-4; -0.882608939088, ,ced-6; 6.41088784927
glrx-10; -1.95374149527, ,cee-1; 1.07211251868
gls-1; -0.530656210427, ,ceh-21; 1.70844969605
gly-7; -6.72390777902, ,ceh-39; 1.04517337105
gnrr-2; -1.43298664875, ,ceh-44; 0.560292892563
goa-1; -0.521885873439, ,cey-1; 0.536820071955
gon-4; -0.281876011736, ,cey-2; 1.56579908396
gop-2; -0.298061320605, ,cey-3; 1.68078494774
gpdh-2; -0.424318454222, ,cey-4; 0.349655657531
gsk-3; -0.376598755417, ,cgh-1; 0.755423032933
gsr-1; -1.35012032831, ,cgt-3; 1.0859669703
gst-16; -2.81091765392, ,chc-1; 0.440817014154
gut-2; -0.449682535011, ,chch-3; 0.466113759636
hars-1; -1.119025188, ,chin-1; 2.29633108629
hcf-1; -3.40374684742, ,chk-1; 0.480587255543
hcp-2; -1.11818824088, ,chn-1; 0.284310724634
hcp-3; -1.02799846964, ,cids-1; 0.875968429893
hda-3; -6.09008448892, ,cif-1; 2.26423323088
hel-308; -6.58021326898, ,cir-1; 1.05100331298
hex-4; -1.49752360657, ,cit-1.1; 1.56573948113
hgrs-1; -1.22359467592, ,cit-1.2; 0.643366696021
hil-4; -0.868849492047, ,cki-2; 1.29500604753
him-10; -0.356935754589, ,cks-1; 0.571293385923
